Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
8056,4188,6477,0,14,37,5112,32,35,3,3,255,5801,9283,1
3558,1718,1066,1,51,148,1891,7,7,5,5,275,5383,1320,2
2914,291,758,1,40,84,5791,69,71,0,0,318,5518,9663,2
7380,1612,2879,1,89,135,1065,220,220,0,0,33,868,7145,0
988,1613,5761,1,77,37,1895,101,99,2,2,189,1812,7983,2
6763,1003,364,0,76,7,442,205,208,3,3,280,3876,2854,1
4153,495,7248,0,81,148,4217,205,208,3,3,194,1859,5474,1
810,139,801,0,28,148,5600,156,70,4,4,66,5200,5482,1
6071,4004,867,1,82,201,5654,170,162,2,2,165,5273,4339,0
9907,2359,6858,1,5,36,74,68,68,2,2,107,124,1358,1
2146,28,5821,1,29,37,5995,41,34,0,0,272,3638,3045,2
978,418,2625,1,27,84,3447,92,93,1,1,82,3270,5130,0
6871,2283,2179,1,24,147,3889,189,202,3,3,352,3510,5048,2
9173,2869,4470,0,37,84,1792,205,208,3,3,290,4784,2359,1
3409,5033,3594,0,70,57,2279,157,153,4,4,246,2202,2168,0
2257,4798,8191,1,85,37,4913,58,58,1,1,22,4748,6502,2
5759,3204,2871,1,63,171,3794,77,78,2,2,101,962,9781,0
1542,3341,3998,0,74,84,287,204,204,0,0,296,4422,7281,0
313,4005,4674,1,81,84,2938,205,208,3,3,235,2909,3094,2
9185,5608,3167,1,15,37,4995,92,93,1,1,338,4710,497,0
1512,4288,1904,1,23,37,3370,68,68,2,2,75,3342,816,1
2872,2160,841,1,18,53,4804,43,42,5,5,260,4733,8600,1
3400,4025,5206,0,36,112,1256,205,208,3,3,61,793,3654,1
5479,5669,6120,1,36,154,3983,32,35,3,3,337,5869,1905,0
7441,5299,1406,1,43,17,2732,218,182,0,0,59,2544,7695,2
5344,5562,1205,1,43,84,528,101,99,2,2,350,551,7343,0
9991,1124,4626,1,72,175,5318,123,134,0,0,118,5139,1412,1
3844,5626,4532,0,66,37,940,26,26,5,5,345,4186,617,1
5916,2636,6085,1,81,199,683,10,9,4,4,331,619,8527,2
6246,1577,5815,0,39,195,5229,192,194,1,1,329,522,3961,1
5775,4800,5939,1,73,61,688,36,44,0,0,316,589,1371,0
6412,3661,234,0,57,37,2981,43,42,5,5,54,1133,3073,2
5681,4780,1182,1,22,25,5730,143,135,0,0,291,5428,8884,0
261,5155,6577,1,89,25,2566,188,190,1,1,293,2424,5616,2
9234,1480,7495,1,59,37,1994,205,208,3,3,356,1768,2494,1
7478,3978,3757,1,86,154,2399,205,208,3,3,257,1017,559,1
7887,5076,7323,1,79,84,3163,158,156,1,1,48,2799,2237,1
1872,1541,8034,1,73,37,2012,205,208,3,3,98,1866,9477,1
7950,2412,3891,0,89,37,3726,92,93,1,1,176,3509,9753,1
6126,5251,2491,0,33,154,899,26,26,5,5,31,216,9234,1
5116,4898,6425,0,65,171,5038,170,162,2,2,94,2945,6800,2
5789,2258,3423,0,62,194,2237,70,207,2,2,143,2047,4965,0
7780,1428,898,1,48,92,5936,10,9,4,4,58,5551,7884,1
5086,4649,8208,1,33,84,2876,57,62,2,2,313,2475,4332,2
3827,5043,7767,1,63,37,6052,123,134,0,0,298,3867,1984,0
3484,5695,4874,1,63,92,1876,141,129,3,3,32,1198,6050,0
5126,1882,4306,1,77,194,2027,205,208,3,3,81,1860,3849,1
470,3560,3282,0,58,37,1102,205,208,3,3,337,986,3465,1
6643,1902,8590,1,15,175,4942,62,63,0,0,4,4558,9150,2
128,5557,8008,1,1,143,3448,10,9,4,4,39,3150,5165,1
8983,3431,3112,1,22,97,5823,160,157,2,2,222,5489,9446,2
6019,2911,5556,0,6,150,330,96,92,1,1,299,2291,9250,1
2240,985,5166,0,6,37,50,205,208,3,3,337,82,9241,2
5802,2243,3685,0,52,154,543,205,208,3,3,323,356,291,2
2133,5079,2470,0,40,32,5787,175,186,0,0,99,1251,6352,0
7192,589,4065,1,83,38,855,212,213,1,1,344,5359,2054,2
4757,2628,2418,1,71,149,841,70,207,2,2,43,782,4082,1
8375,1787,2713,0,79,150,5951,10,9,4,4,239,5610,1885,0
5846,1803,5782,1,81,84,4701,170,162,1,1,340,4639,3639,2
1185,3227,8847,0,30,149,4659,24,22,5,5,259,4278,4834,2
5196,4166,7722,1,62,148,4859,92,93,1,1,74,166,3874,2
4007,1221,1179,0,58,169,349,157,153,4,4,287,302,2868,1
5357,4846,1166,0,46,125,403,50,74,2,2,313,567,6691,1
427,5476,1661,1,53,148,5671,7,7,5,5,324,5362,4528,2
7018,4454,6329,0,63,154,6033,32,35,3,3,286,5910,8335,1
6043,2504,6801,0,4,149,3143,40,38,5,5,209,5259,7674,2
9718,4054,8538,0,84,149,1443,205,208,3,3,71,1208,1601,1
321,3789,1254,0,52,84,3155,205,208,3,3,70,4282,1893,2
3960,1025,5301,0,15,147,543,205,208,3,3,356,356,8705,1
9676,495,8455,0,6,84,5510,101,99,2,2,306,5125,4609,0
4534,2454,933,1,55,84,2534,152,140,4,4,180,2437,4005,1
2944,699,1517,0,3,149,5703,170,162,2,2,67,5464,6954,2
4170,3049,1240,0,40,136,1918,32,35,3,3,330,5786,8094,1
3213,1386,3235,0,57,148,1124,140,119,0,0,297,941,532,1
505,4647,91,0,42,37,2064,205,208,3,3,123,1772,8307,1
2318,2338,8657,0,6,0,2430,32,35,3,3,31,6049,9441,0
2000,374,5903,1,66,123,4195,212,213,1,1,357,3958,7822,0
1112,4859,8973,0,50,150,979,40,38,5,5,21,227,3788,2
622,2385,5183,0,39,148,99,159,149,1,1,56,2874,7811,0
2210,4092,3689,1,73,84,252,26,26,5,5,12,4,3710,2
4641,1933,8015,0,84,89,3626,10,9,4,4,182,3343,7736,0
7542,4926,2867,0,39,45,5144,150,147,2,2,295,4797,5035,2
3805,416,8254,0,72,131,2938,205,208,3,3,116,3060,4282,2
2320,3776,8989,0,51,25,423,12,24,2,2,341,584,4619,2
1804,4401,8909,0,73,147,2181,82,77,2,2,352,1966,677,2
3881,2111,6426,0,69,149,5189,159,149,1,1,253,4782,2938,0
7962,2012,1039,0,48,107,2814,157,153,4,4,153,2692,7003,2
8944,2526,5590,1,74,149,5772,26,26,5,5,93,5435,5971,0
5697,3827,6577,0,48,121,2725,202,193,0,0,183,2396,404,2
4870,4096,5802,0,72,175,5319,92,93,1,1,222,5054,3601,2
6432,3376,3017,1,70,37,5419,10,9,4,4,267,5187,7233,2
4372,2819,4882,0,65,191,5382,32,35,3,3,265,5944,3459,2
1660,3916,6286,0,50,37,3728,64,66,4,4,306,3494,8447,1
8175,2163,22,1,9,37,3016,205,208,3,3,275,185,3786,1
5850,2779,1110,0,56,101,568,159,149,1,1,323,475,9290,0
6531,3375,4342,1,43,17,699,205,208,3,3,38,424,9796,1
3235,3185,2836,1,69,38,4173,205,208,3,3,148,4520,6793,2
8007,533,3145,1,43,137,5345,32,35,3,3,222,5948,1842,2
5234,3660,4517,0,67,175,1027,205,208,3,3,80,2365,9759,0
4975,5399,8972,0,7,37,533,127,118,0,0,47,753,9335,2
7466,4255,5959,0,5,57,152,164,158,2,2,223,295,4031,0
1658,5693,2706,1,55,186,1906,205,208,3,3,81,1875,7513,2
5280,2528,131,1,88,84,2745,32,35,3,3,61,2539,1279,0
847,4502,413,1,84,37,4618,205,208,3,3,106,3169,113,0
9417,4,1258,1,78,196,1878,141,129,3,3,46,36,2739,1
2819,2941,7112,0,68,196,4780,24,22,5,5,287,4477,4681,1
5032,1035,8690,1,44,128,335,205,208,3,3,200,285,6030,2
7536,2696,1902,0,19,61,5830,205,208,3,3,161,3859,9454,2
6076,1096,8996,1,77,37,232,117,185,1,1,345,40,6111,2
4671,3429,7152,0,8,37,1975,123,134,0,0,313,1779,8340,0
8362,1048,3487,0,77,37,3254,147,143,0,0,168,3133,4352,2
5561,2426,4847,0,43,37,5097,205,208,3,3,114,4417,1082,0
3299,319,3928,0,72,42,5226,192,194,1,1,149,4167,7467,0
7306,47,5420,0,28,121,4221,179,178,2,2,7,4185,1858,2
1583,3009,5666,1,79,110,318,205,208,3,3,328,264,7737,1
388,4549,5076,1,21,37,2355,205,208,3,3,242,2229,4066,0
5564,1139,8560,1,89,60,970,205,208,3,3,353,560,2497,1
9806,345,6127,0,5,37,2398,205,208,3,3,249,2306,7965,1
8786,1090,4779,1,14,93,3122,205,208,3,3,96,2935,4446,0
3863,5432,2461,0,85,37,3063,69,71,0,0,31,2797,4604,1
3429,3246,2631,0,53,45,4893,14,14,1,1,251,4337,5397,0
718,3153,584,1,53,191,2441,88,88,3,3,47,1884,2390,2
4462,327,7738,0,30,166,1385,139,121,1,1,195,1293,5216,1
1007,4399,1388,1,25,37,1464,10,9,4,4,27,1190,7732,0
8418,5004,6153,0,36,37,4847,10,9,4,4,355,3642,3624,2
5240,3103,5395,0,30,37,3764,26,26,5,5,104,3598,1420,0
1376,2127,2395,1,74,37,571,96,92,1,1,263,473,7189,2
444,4859,2305,0,29,37,4471,70,207,2,2,73,1638,3329,2
9386,462,965,1,71,154,292,104,101,1,1,189,134,2840,1
6740,635,918,0,62,7,1359,10,9,4,4,281,1173,4521,1
6120,5324,7275,1,54,37,1379,96,92,1,1,340,2160,3555,0
9940,3699,7134,1,65,37,315,157,153,4,4,229,29,5319,1
7869,4243,327,1,65,37,5265,216,218,1,1,54,4873,8989,0
7121,423,3133,0,5,61,661,108,105,4,4,72,5119,2598,0
5817,4508,1170,1,20,37,3517,170,162,2,2,1,3345,2410,2
9047,3471,8772,0,75,37,6070,157,153,4,4,359,6031,1759,0
4474,4065,1401,1,5,194,2061,209,212,5,5,211,1880,9676,1
6422,4447,8698,0,21,37,3883,27,12,3,3,43,3588,7669,2
756,1247,5252,1,76,147,953,183,187,5,5,346,7,591,2
9560,4275,387,0,26,37,4325,205,208,3,3,65,3903,1655,0
3328,1919,5546,1,75,93,490,92,93,1,1,203,728,1160,2
1523,4641,5604,1,23,37,2004,205,208,3,3,173,3946,5458,1
1052,2002,6310,1,85,45,1441,10,9,4,4,89,1284,3751,0
7438,3595,7701,0,38,154,1585,157,153,4,4,282,1428,9229,1
2907,2943,8911,1,66,37,2438,42,39,1,1,308,2372,792,2
6942,5049,5190,1,38,76,1720,50,74,2,2,259,1868,355,2
5698,1819,5315,0,23,148,5396,115,110,1,1,219,4966,7260,2
8284,5558,2432,0,40,84,3350,205,208,3,3,98,215,9625,0
7857,3282,8014,0,89,60,3655,205,208,3,3,105,1988,9943,0
6211,3782,493,1,22,147,727,70,207,2,2,134,1670,8614,0
7035,988,1930,1,21,125,5143,52,53,2,2,242,4759,8830,0
2552,3676,3879,0,88,40,881,218,182,0,0,72,1007,9982,1
1201,1083,7908,0,56,175,1349,205,208,3,3,214,1286,7252,2
3886,2189,2537,1,87,37,3835,218,182,0,0,318,3543,7278,2
5976,4567,5777,1,41,37,2357,213,211,4,4,280,2230,594,0
3620,5381,6845,0,22,25,3724,205,208,3,3,90,3628,824,0
6242,3496,2049,0,52,199,1145,205,208,3,3,135,806,957,0
3421,4016,5029,0,8,194,5621,92,93,1,1,242,5516,8899,1
8494,2562,1854,0,7,154,4239,101,99,2,2,238,4098,5943,2
870,3083,5018,0,82,148,5542,205,208,3,3,321,5164,7246,0
9174,4487,8860,1,1,87,3509,10,9,4,4,351,386,2870,2
2482,2078,926,1,5,123,3020,149,138,2,2,24,3053,3529,2
2151,5586,8943,1,50,37,2005,205,208,3,3,328,1872,9343,1
4204,2768,1486,0,79,148,858,205,208,3,3,192,814,6869,1
9877,4106,5465,1,84,37,2655,100,91,2,2,189,2490,9684,2
9722,3665,856,0,19,199,52,96,92,1,1,219,2279,4524,2
9956,4883,7323,0,85,137,1605,42,39,1,1,196,1432,6271,2
2737,5105,3302,1,74,154,2037,77,78,2,2,304,2340,4442,0
562,2409,1995,0,60,125,682,205,208,3,3,322,535,8503,0
7812,5627,2740,0,48,85,3070,10,9,4,4,340,2875,7272,0
1783,5752,8696,0,37,66,6086,15,17,2,2,303,3696,1468,0
7836,1632,8275,0,68,92,979,40,38,5,5,239,227,8594,1
4580,3823,979,0,67,27,2359,205,208,3,3,99,2239,721,1
9066,4513,40,0,77,168,450,26,26,5,5,20,605,3370,1
3366,3603,816,1,14,154,5219,170,162,1,1,331,4791,4435,2
5620,4282,3557,1,45,37,3873,10,9,4,4,79,3644,7430,0
3083,4882,2408,1,81,84,64,157,153,4,4,355,113,6723,2
784,341,4611,0,12,166,81,42,39,1,1,129,141,4669,0
7916,374,2029,1,83,147,5458,32,35,3,3,363,5947,2618,0
1899,3440,6126,0,20,148,2700,170,162,1,1,278,2015,2259,2
5795,1475,6822,0,71,37,3999,104,101,1,1,200,3746,8881,2
889,4543,1977,0,30,191,1481,152,140,4,4,74,1316,2760,1
3397,1103,1313,1,79,84,650,170,162,2,2,270,3925,3564,1
6586,3322,8895,0,54,84,1477,32,35,3,3,323,1323,263,2
3785,206,170,0,84,108,5423,157,153,4,4,315,4939,4744,2
8075,3296,1180,1,30,137,764,34,45,0,0,112,532,7835,2
7258,312,4197,1,49,86,5324,202,193,0,0,45,4954,5160,1
270,2651,3278,0,82,148,1984,10,9,4,4,13,918,9483,0
7198,4132,3139,0,54,168,1593,175,186,0,0,276,3655,1821,0
1066,4827,4895,1,54,7,2841,176,188,2,2,334,2538,4751,1
772,2845,7746,1,81,61,805,160,157,2,2,49,749,4717,2
1531,2264,5635,1,42,8,1876,141,129,3,3,259,1198,243,2
6257,2830,3842,0,60,84,923,205,208,3,3,362,2152,1994,0
7757,3636,2151,1,11,32,1928,19,31,0,0,228,1755,7859,0
4752,1058,8253,0,18,84,4105,44,47,3,3,37,4038,6525,2
3515,5202,905,0,49,168,2496,155,155,5,5,173,4331,9793,2
9135,4887,6398,0,71,41,5253,26,26,5,5,41,4722,3686,0
132,3447,2715,1,81,84,5927,205,208,3,3,1,2257,4234,0
8383,2224,4998,0,28,162,197,123,134,0,0,167,773,3745,0
3053,4185,1135,0,20,12,2259,164,158,2,2,136,2891,198,2
2291,1493,290,0,55,84,1288,205,208,3,3,307,5064,2946,2
2136,5246,6495,1,10,20,6081,42,39,1,1,147,6086,9855,0
4376,5470,3185,0,12,37,3121,205,208,3,3,96,2962,1639,1
4205,3874,8127,0,42,168,151,205,208,3,3,305,3017,3409,1
4526,499,3988,0,83,84,3267,92,93,1,1,120,3004,2060,2
4585,4787,5841,1,68,15,1228,205,208,3,3,199,1059,2324,0
6904,3275,354,1,87,147,889,24,22,5,5,297,4058,9394,1
5798,445,829,1,49,194,1449,205,208,3,3,16,2392,1403,1
7205,2807,3166,0,34,79,703,164,158,2,2,231,442,1133,2
5159,1422,4119,1,16,84,620,181,172,0,0,162,1302,3593,0
9246,4541,4430,1,36,7,6035,104,101,1,1,71,4371,87,1
1025,4840,1785,1,3,37,4446,143,135,0,0,237,5226,6429,1
5625,2820,7616,0,46,198,3213,43,42,5,5,320,3486,4095,2
7279,5227,5336,0,56,37,4050,14,14,1,1,314,6090,4202,1
7162,5354,3526,1,68,31,1080,7,7,5,5,361,2044,4219,2
4418,4655,3955,0,89,201,5348,79,84,0,0,263,2837,306,1
5849,2326,3050,0,52,37,2893,32,35,3,3,167,5780,2822,1
7406,2178,4397,1,10,148,262,99,94,1,1,254,65,2015,1
1506,2295,3149,0,79,154,4646,63,67,2,2,26,4435,6924,1
4994,4757,5627,0,45,45,4437,216,218,1,1,97,2179,5111,2
7115,4060,430,1,60,37,3259,184,183,0,0,138,3089,6568,1
2952,2548,1089,1,23,37,2693,205,208,3,3,328,2706,4421,2
4557,1620,3909,0,38,0,1819,205,208,3,3,347,1671,2654,2
6333,1225,2896,0,64,175,2358,32,35,3,3,29,5765,8982,2
5475,4409,4228,1,21,154,4846,205,208,3,3,329,2256,9416,2
7362,2936,2750,0,12,37,2415,6,4,0,0,302,2369,8913,2
9375,1088,6139,0,73,37,98,26,26,5,5,105,4205,1731,0
7482,74,6476,0,46,121,5692,68,68,2,2,284,5425,1293,0
1811,1070,4198,1,80,37,2145,70,207,2,2,306,1933,7031,2
9860,1132,2649,1,12,161,2383,104,101,1,1,253,2276,5256,0
6937,5108,4385,0,85,147,898,154,152,3,3,334,3915,406,2
6748,3551,3245,1,90,84,2343,170,162,1,1,72,2212,4934,0
9615,4720,2826,0,78,84,3901,205,208,3,3,51,5313,7220,0
9667,4523,7182,1,84,70,3400,86,86,5,5,183,3421,7686,0
9769,3678,5565,0,47,37,4462,10,9,4,4,60,1164,7596,2
8681,3424,3914,0,15,148,3213,43,42,5,5,271,3486,4204,1
5039,3760,4841,1,36,180,4838,123,134,0,0,233,1551,366,1
6836,4350,3335,1,85,125,228,127,118,0,0,111,263,2535,0
9594,669,5810,0,8,121,2106,50,74,2,2,321,1930,9236,0
1547,2915,8209,0,13,121,1683,26,26,5,5,324,0,5716,0
8433,3957,1212,1,75,132,3394,43,42,5,5,90,3928,5603,1
1492,296,3066,1,16,37,498,205,208,3,3,211,434,4866,0
1824,154,909,0,38,94,2395,205,208,3,3,18,1984,1784,1
9242,5550,5707,1,1,175,1554,58,58,0,0,339,158,4447,2
5425,3489,6381,1,22,25,465,96,92,1,1,66,4357,4813,1
9873,2278,6694,1,31,150,3220,158,156,1,1,158,819,6491,1
5468,3548,1627,0,25,148,1439,70,207,2,2,268,1263,101,2
7507,604,39,0,39,25,1919,205,208,3,3,343,4518,1544,0
5027,3796,6990,1,12,37,5,50,74,2,2,86,5,8772,2
1349,2250,5136,1,7,92,2994,71,79,3,3,240,1024,2263,0
5602,2150,6776,1,79,7,5862,205,208,3,3,294,2391,7041,0
7081,1758,4420,0,64,25,813,32,35,3,3,144,5877,8774,0
380,3716,8051,1,89,37,21,172,171,1,1,155,101,3856,1
6833,2439,5144,1,32,30,3786,82,77,2,2,14,2381,3156,2
1699,3269,1344,0,30,37,1852,182,181,0,0,66,1862,6584,2
2618,1559,1829,1,78,25,3967,50,74,2,2,23,3693,2924,2
2733,3378,407,0,33,150,4192,205,208,3,3,4,3303,7998,2
5533,3280,2835,1,43,92,4391,148,141,3,3,354,4146,815,0
949,4849,5232,0,58,37,28,58,58,0,0,60,32,9000,2
5029,2442,4182,1,60,37,4564,40,38,5,5,136,1478,1634,1
8215,4128,6780,0,14,45,446,205,208,3,3,94,2122,782,2
460,4919,219,0,76,37,5737,7,7,5,5,12,5421,3848,2
7840,3688,947,0,72,150,1115,10,9,4,4,89,1077,2200,1
4602,3266,8718,0,12,84,104,32,35,3,3,329,5879,2490,2
1477,2995,6939,0,43,84,5517,205,208,3,3,172,2852,2502,0
3082,214,1420,1,20,45,2318,205,208,3,3,166,2208,8742,2
9198,5215,7518,1,38,37,1114,205,208,3,3,354,932,2640,0
2866,5058,7341,0,19,37,4802,26,26,5,5,316,1056,8479,1
2953,1961,5853,1,49,154,6076,42,39,1,1,232,1995,8543,0
1296,5094,7369,1,83,68,6087,26,26,5,5,125,2296,1205,1
7932,4715,2349,0,72,166,3639,46,32,0,0,357,3371,2202,1
4039,4887,4296,0,29,92,3447,92,93,1,1,359,3270,3821,0
6977,912,468,0,84,70,4441,205,208,3,3,203,4450,2288,0
920,3018,1428,1,48,177,617,70,207,2,2,46,369,3271,0
7339,5686,3348,0,12,181,2268,50,74,2,2,351,4210,5424,2
6010,5675,8402,0,50,84,5410,205,208,3,3,46,4968,972,0
5286,4085,4207,0,89,92,705,218,182,0,0,126,432,7066,1
8538,1854,431,1,16,84,4874,142,120,1,1,44,2342,5714,1
7208,4725,4434,1,15,84,2351,205,208,3,3,131,2295,3365,1
9643,5034,8131,0,8,148,4873,26,26,5,5,202,3764,9630,0
6016,3451,3044,0,22,194,3823,205,208,3,3,152,5264,2234,0
6612,3102,7291,0,65,175,1455,166,154,5,5,15,1471,1307,0
275,4568,5946,0,6,84,614,50,74,2,2,124,362,6752,1
2636,5136,6846,0,62,79,1435,10,9,4,4,243,1249,2392,1
92,5555,618,1,6,84,1771,26,26,5,5,100,2325,582,0
4369,1503,3345,0,62,199,660,32,35,3,3,80,5724,3117,1
130,282,4100,1,37,175,1566,198,200,1,1,314,1513,8330,1
826,1999,612,0,58,37,1548,43,42,5,5,90,310,2532,1
6810,4505,444,0,3,132,3930,26,26,5,5,300,3620,7123,2
9138,1404,5828,1,70,154,2391,96,92,1,1,324,2367,2599,1
3295,822,8971,1,14,92,1509,205,208,3,3,183,1481,6074,2
4202,5691,5484,1,81,109,5416,32,35,3,3,141,5908,4502,2
7850,1734,1719,0,87,8,1405,157,153,4,4,12,1272,4289,1
6852,5598,169,1,22,162,3406,156,70,4,4,65,3096,7977,0
8795,2889,5208,0,9,37,3698,202,193,0,0,278,3398,2753,2
8436,5397,7724,1,80,148,5705,43,42,5,5,286,4169,6036,2
4862,5491,4708,0,74,149,5887,205,208,3,3,286,4861,8342,1
9979,4994,1241,0,13,175,6126,125,133,2,2,65,6022,5420,0
9547,4431,8328,0,14,147,4443,32,35,3,3,12,5898,6380,0
9287,2457,4595,0,19,37,428,157,153,4,4,93,586,635,0
1200,4915,6696,1,57,112,872,10,9,4,4,280,1011,6321,1
3824,3519,697,1,19,148,599,151,137,1,1,307,487,89,2
4970,5026,1773,0,87,168,5849,157,153,4,4,7,5507,6888,1
1744,4811,5380,0,42,37,1745,32,35,3,3,251,5768,2222,1
1280,1996,3316,0,86,7,2362,93,96,2,2,170,3603,9511,1
3661,2154,2365,1,50,87,2931,50,74,2,2,254,2872,7212,1
1823,3779,1238,0,85,84,2783,205,208,3,3,29,4341,5408,2
592,1057,6404,0,51,134,961,205,208,3,3,97,807,2872,2
7213,853,3723,1,49,161,3154,157,153,4,4,278,3048,7365,0
8830,1011,6595,1,31,37,4323,205,208,3,3,223,4135,3914,1
8556,775,2548,1,16,84,3441,150,147,2,2,157,3147,8305,0
2934,247,5290,0,53,116,3542,218,182,0,0,281,3109,3744,0
2972,1857,6528,0,63,84,3641,98,95,1,1,197,3826,7546,0
6074,4523,6759,1,32,37,5041,63,67,2,2,133,4683,7717,1
9822,4296,5703,1,3,37,4036,158,156,1,1,183,3777,2515,2
7933,4909,7756,1,9,175,4339,144,139,4,4,13,4143,4938,0
921,239,1444,0,55,84,478,198,200,1,1,89,345,323,0
7789,372,6066,1,50,181,1305,117,185,1,1,295,1197,4326,2
5808,2990,6359,0,60,142,1699,70,207,2,2,46,1546,3669,1
2961,4616,7031,0,52,149,4798,56,57,5,5,0,1485,6559,2
830,2641,1836,1,76,84,159,104,101,1,1,52,246,1917,2
1333,1358,2457,1,62,92,1202,52,53,2,2,354,4342,2193,0
8491,997,7407,0,21,150,3020,149,138,2,2,111,3053,6222,0
1405,1156,4075,1,44,37,4812,42,39,1,1,35,4852,1573,1
2011,2281,4722,0,12,37,3785,207,210,1,1,109,3665,4790,2
8722,4780,5739,1,42,75,3780,32,35,3,3,160,5852,7805,2
5367,3477,1840,1,8,94,2699,99,94,1,1,353,2519,9977,0
6972,2424,3680,0,69,25,5428,205,208,3,3,215,3835,8090,0
3333,899,881,0,29,61,1245,10,9,4,4,1,1093,5596,0
115,3994,7516,0,9,194,4463,70,207,2,2,24,140,2228,2
7654,4180,2597,1,66,84,1432,201,191,1,1,59,1304,1077,1
3236,3606,7114,1,40,109,2791,114,103,1,1,117,2642,9373,1
589,4313,4757,1,12,193,3480,205,208,3,3,321,3162,2875,0
3810,3531,7311,0,11,70,4917,172,171,1,1,21,4567,6247,0
6323,2003,4285,0,67,61,3347,205,208,3,3,331,3611,2544,0
8885,4162,6665,1,80,150,2901,43,42,5,5,180,3477,4393,2
4126,247,2441,0,7,7,4514,218,182,0,0,219,4236,9419,1
2947,4997,7054,1,54,201,1380,205,208,3,3,27,1327,8476,2
9458,1797,2834,0,8,37,1816,150,147,2,2,280,1539,3082,0
7867,1499,8577,0,78,181,4660,205,208,3,3,61,4408,6523,2
5484,4400,7087,1,81,121,648,101,99,2,2,10,546,3392,1
3388,1971,5454,0,45,180,1147,205,208,3,3,7,1187,8379,0
4360,743,8424,0,38,181,5969,42,39,1,1,101,5674,9478,2
4620,4608,2383,1,51,84,5063,26,26,5,5,286,4674,7426,2
8460,2381,6484,1,62,37,3850,205,208,3,3,39,3589,7986,0
41,4888,1015,0,44,149,3789,34,45,0,0,263,3582,6549,1
319,1222,2524,1,54,37,5972,42,39,1,1,319,2343,3777,2
6992,3192,5851,0,75,61,4813,213,211,4,4,5,4754,2418,1
2085,4669,8366,1,67,132,664,205,208,3,3,234,583,9609,1
8685,5578,2175,1,72,194,1392,96,92,1,1,257,1212,7638,0
986,1587,4878,1,22,84,4062,109,43,0,0,304,127,6057,2
9140,2698,5909,1,34,61,5111,70,207,2,2,23,1434,8542,2
5864,854,8448,1,50,137,4050,14,14,1,1,145,6090,5791,0
2238,4466,2318,1,60,154,5851,205,208,3,3,13,1490,2343,1
9151,3625,8488,0,8,169,1856,157,153,4,4,264,1841,5810,0
9351,3158,4616,1,83,154,2648,96,92,1,1,319,4300,7065,1
2924,313,5394,0,32,201,2222,205,208,3,3,174,2028,7832,2
7239,585,3031,0,69,37,1392,96,92,1,1,95,1212,7521,0
1697,2440,2703,1,75,37,115,155,155,5,5,215,1075,2089,2
3078,1755,8889,0,44,37,1651,10,9,4,4,4,1508,4473,0
9669,3205,6466,0,49,169,857,10,9,4,4,278,788,9450,0
5541,163,4880,1,77,52,2862,10,9,4,4,195,2628,3330,0
4428,1951,1805,1,48,37,4230,157,153,4,4,234,3914,1289,1
642,1345,7821,0,71,194,3604,32,35,3,3,33,5955,22,0
2971,723,7585,0,68,31,832,58,58,0,0,134,765,1137,1
6663,3316,6909,1,64,109,2496,155,155,5,5,269,4331,1362,1
4061,3002,1955,0,71,45,1144,26,26,5,5,219,4189,6586,1
8481,2867,7364,1,87,22,3729,123,134,0,0,235,3526,3183,0
7473,135,4168,1,57,0,5641,99,94,1,1,235,3780,40,1
5531,2891,5584,1,3,37,3456,68,68,2,2,72,3151,4731,1
2909,2995,5365,0,24,37,3455,205,208,3,3,34,2045,8648,2
7263,2394,4270,1,83,61,3201,201,191,1,1,258,1803,596,2
1870,4078,5250,1,81,37,1647,158,156,1,1,176,1493,6599,0
1390,4243,6025,0,56,180,2757,203,205,2,2,73,2514,9638,1
2838,984,2434,1,57,168,5026,205,208,3,3,251,2194,9550,2
9590,83,4224,1,90,191,5759,96,92,1,1,186,5462,8998,0
8111,3956,6779,0,64,150,5430,136,126,0,0,352,5039,2904,2
8135,3223,8461,0,41,92,471,170,162,1,1,312,617,8228,1
9159,2674,7649,0,27,45,97,216,218,1,1,242,733,7410,1
9902,1445,2081,1,50,84,2325,55,2,0,0,357,2223,4981,2
8326,1620,6532,0,10,148,2518,128,124,4,4,54,2453,4038,2
9849,1447,5316,1,77,61,5503,205,208,3,3,250,4788,3608,1
8918,150,8913,0,62,179,5968,42,39,1,1,191,49,9144,2
1208,4509,1468,1,46,45,5251,26,26,5,5,31,0,6716,1
2742,2124,6232,1,15,37,5923,205,208,3,3,30,4662,4453,2
1344,4289,3144,0,65,70,3682,159,149,1,1,110,3397,5060,2
1790,452,2014,0,13,37,64,157,153,4,4,60,113,1541,0
3344,4249,6479,1,59,175,3800,205,208,3,3,278,3003,6369,1
8410,4555,5626,0,66,32,3453,104,101,1,1,14,3257,3171,1
2035,3311,3967,0,31,37,501,205,208,3,3,23,407,5562,2
7026,5341,152,0,75,175,5447,96,92,1,1,294,5121,9807,1
2340,1661,5677,1,19,154,2601,42,39,1,1,229,2677,8232,0
6934,3936,5174,0,56,37,5684,198,200,1,1,230,5345,7921,2
3603,929,4568,0,39,38,5118,205,208,3,3,347,4597,4088,1
7522,4162,7559,1,12,54,4325,205,208,3,3,25,3903,692,2
